__CLASS__,redirect_url,salary_is_predicted,latitude,longitude,salary_max,contract_type,id,created,description,title,adref,salary_min,location.area,location.display_name,location.__CLASS__,company.display_name,company.__CLASS__,category.label,category.__CLASS__,category.tag,contract_time,country_code,country,currency,role_family,search_term,query_page,collected_at_utc,query_result_position
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5858152360?utm_medium=api&utm_source=aa0fc1e4,0,51.514761,-0.083594,75000.0,permanent,5858152360,2026-08-27T11:41:38Z,"Salary: £45,000 - 75,000 per year Requirements: We need proven Salesforce platform experience. We need strong experience in Salesforce data modelling and data architecture. We need hands-on Salesforce development experience using Apex and Lightning Web Components (LWC). We need experience designing custom objects, relationships, and complex data structures. We need proven experience performing data analysis, profiling, and cleansing activities. We need experience creating reports, dashboards, a…","SFDC Data Modeller, Data Analyst, SFDC Dev",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODE1MjM2MCIsInMiOiJjdC1TdUhLbjhSRzloWlpvbVZMVkVRIn0.Ia4R816LX_bc6pNyEo9xlHA5CAA2s2TwAgSGZ906YFA,45000.0,"['UK', 'London', 'Central London', 'Liverpool Street']","Liverpool Street, Central London",Adzuna::API::Response::Location,Tata Consultancy Services,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,4,2026-09-03 08:37:33.076417+00:00,172
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5858152209?utm_medium=api&utm_source=aa0fc1e4,1,51.545412,-0.480583,26435.09,contract,5858152209,2026-08-27T11:41:37Z,Salary: £? - ? per year Requirements: Recent degree in any discipline Confident MS Excel user Good written and verbal communication skills Good problem-solving skills Data analysis ability Good time management skills Ability to focus on fine detail Responsibilities: Match physically returned hardware with the hardware originally leased Analyse customer lease contracts in detail Interact with customer-facing specialists in-country Terminate lease contracts with a high degree of accuracy Resolve …,Junior Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3QtU3VIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODU4MTUyMjA5In0.iUghZZujiYkalQwtVOPNzVSh2fszdZdtUU3ngqzW7LI,26435.09,"['UK', 'London', 'Uxbridge', 'Cowley']","Cowley, Uxbridge",Adzuna::API::Response::Location,Manpower UK Ltd,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Data Analyst,data analyst,4,2026-09-03 08:37:33.076417+00:00,173
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5858152216?utm_medium=api&utm_source=aa0fc1e4,0,51.454523,-2.59746,36000.0,permanent,5858152216,2026-08-27T11:41:37Z,"Salary: £36,000 - 36,000 per year Requirements: We are looking for an experienced Data Analyst with strong SQL and data visualisation skills. We require strong SQL skills and experience with Microsoft SQL Server. We require experience developing dashboards, analysing complex datasets and creating data visualisations. We will consider a Level 3 qualification or higher in Data Analytics, Computer Science or a related subject, or strong relevant experience. We are looking for strong analytical and…",Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODE1MjIxNiIsInMiOiJjdC1TdUhLbjhSRzloWlpvbVZMVkVRIn0.FstDElXTJ-LKgc1XFuRCHK0Q_9lbegmJNpesOTDiTYc,36000.0,"['UK', 'South West England', 'Bristol', 'St. Augustines']","St. Augustines, Bristol",Adzuna::API::Response::Location,Rise Technical Recruitment,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,4,2026-09-03 08:37:33.076417+00:00,174
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5858152233?utm_medium=api&utm_source=aa0fc1e4,0,51.516562,-0.087093,42350.0,,5858152233,2026-08-27T11:41:37Z,"Salary: £37,700 - 42,350 per year Requirements: We need strong CAD and 3D modelling skills across design, construction, operations, and maintenance. We need experience in data management, data quality, and data assurance across the full project lifecycle. We need knowledge of design, engineering, CAD, and 3D model data. We need knowledge of data content and production management. We need knowledge of data quality techniques, data assurance processes, and root cause analysis. We need knowledge o…",CAD Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODE1MjIzMyIsInMiOiJjdC1TdUhLbjhSRzloWlpvbVZMVkVRIn0.k6ZejcdNKDPJuSApnbGXU5uoNs3LQ41Y2tckFf_4_9I,37700.0,"['UK', 'London', 'Central London', 'Liverpool Street']","Liverpool Street, Central London",Adzuna::API::Response::Location,Public Sector Resourcing,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,4,2026-09-03 08:37:33.076417+00:00,175
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5858152063?utm_medium=api&utm_source=aa0fc1e4,0,53.616402,-2.15871,40423.0,permanent,5858152063,2026-08-27T11:41:36Z,"Salary: £40,423 - 40,423 per year Requirements: Strong Microsoft Excel skills, including analysis, validation, reconciliation, and quality checking. Experience using SQL to extract, analyse, and validate data. Knowledge of data quality principles and data governance practices. Experience producing reports, dashboards, and exception logs. Strong analytical and problem-solving skills. Excellent attention to detail and accuracy. Ability to communicate complex data issues clearly to a range of audi…",Data Quality Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODE1MjA2MyIsInMiOiJjdC1TdUhLbjhSRzloWlpvbVZMVkVRIn0.yJfcndq78QyaATyrYt8mF8JW6A-jDC3QwbeR6w0n-mw,40423.0,"['UK', 'North West England', 'Greater Manchester', 'Rochdale']","Rochdale, Greater Manchester",Adzuna::API::Response::Location,Rochdale Boroughwide Housing,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,4,2026-09-03 08:37:33.076417+00:00,176
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5858151706?utm_medium=api&utm_source=aa0fc1e4,1,51.442692,-2.580989,42400.72,contract,5858151706,2026-08-27T11:41:32Z,"Salary: £? - ? per year Requirements: Exceptional attention to detail and a commitment to producing accurate work A logical and analytical approach to reviewing information and solving problems Strong written communication skills, with the ability to create clear and precise instructions Confidence working through ambiguity and investigating issues Ability to learn new systems, tools and subject areas quickly Strong organisational skills and the ability to remain accurate when completing detail…",Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3QtU3VIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODU4MTUxNzA2In0.90EN3pW_DWVNl29Tno8zZ7YqJS_9GJzTVgVPDCXOztQ,42400.72,"['UK', 'South West England', 'Bristol', 'Totterdown']","Totterdown, Bristol",Adzuna::API::Response::Location,Red Recruitment,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Data Analyst,data analyst,4,2026-09-03 08:37:33.076417+00:00,177
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5858151666?utm_medium=api&utm_source=aa0fc1e4,0,51.516638,-0.08954,70560.0,contract,5858151666,2026-08-27T11:41:32Z,"Salary: £59,280 - 70,560 per year Requirements: Demonstrable experience in Data Analyst, Systems Analyst, or database-focused roles. Strong SQL skills and confidence analysing data across diverse platforms. Solid understanding of data structures, modelling techniques, and database architecture. Experience delivering data migration, transformation, or application replacement projects. Knowledge of Azure data services and cloud-based database technologies. Exposure to document-oriented databases …",Systems Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3QtU3VIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODU4MTUxNjY2In0.AWxAruyWGnAXyV4lvhT8QRhC4MRddOrjFhYC-oM4Ecg,59280.0,"['UK', 'London', 'Central London', 'The City']","The City, Central London",Adzuna::API::Response::Location,Computappoint,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,4,2026-09-03 08:37:33.076417+00:00,178
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5858150818?utm_medium=api&utm_source=aa0fc1e4,0,52.483002,-1.89359,45000.0,,5858150818,2026-08-27T11:41:27Z,"Salary: £30,000 - 45,000 per year Requirements: We welcome applicants with no prior experience in data analysis. We expect you to be willing to train online at your own pace and complete our programme. We offer a self-funded programme, so you should be prepared for course fees, with flexible payment options available. Responsibilities: We will train you in Excel, SQL, Python, Power BI, and Tableau. We will support you toward gaining the Official CompTIA Data Certification. We will support you t…",Data Analyst Placement Programme,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODE1MDgxOCIsInMiOiJjdC1TdUhLbjhSRzloWlpvbVZMVkVRIn0.eAGy08VDNKD3mbnF6vy9AqY-CYcRg_qm8iWKwhsVxjg,30000.0,"['UK', 'West Midlands', 'Birmingham']","Birmingham, West Midlands",Adzuna::API::Response::Location,Data Jobs at ITOL Recruit,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,4,2026-09-03 08:37:33.076417+00:00,179
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5858141842?utm_medium=api&utm_source=aa0fc1e4,1,51.503378,-0.139134,62843.86,contract,5858141842,2026-08-27T11:39:33Z,"hackajob is collaborating with Wise to connect them with exceptional professionals for this role. Company Description Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create…",Senior Data Analyst - Regulatory Reporting,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3QtU3VIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODU4MTQxODQyIn0.VYa_FghXG3UjHmaDC71E_wcplGe4suX5kbYpXuKroQU,62843.86,"['UK', 'London']","London, UK",Adzuna::API::Response::Location,Wise,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Data Analyst,data analyst,4,2026-09-03 08:37:33.076417+00:00,180
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5858141817?utm_medium=api&utm_source=aa0fc1e4,1,51.503378,-0.139134,72790.25,contract,5858141817,2026-08-27T11:39:33Z,"hackajob is collaborating with Wise to connect them with exceptional professionals for this role. Company Description Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create…",Senior Marketing Data Analyst - Paid Social,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODE0MTgxNyIsInMiOiJjdC1TdUhLbjhSRzloWlpvbVZMVkVRIn0.3ev-S_O6KtrwERtC1PQtxBpVQF6xUFG2jBma4nO3e7g,72790.25,"['UK', 'London']","London, UK",Adzuna::API::Response::Location,Wise,Adzuna::API::Response::Company,"PR, Advertising & Marketing Jobs",Adzuna::API::Response::Category,pr-advertising-marketing-jobs,,gb,United Kingdom,GBP,Data Analyst,data analyst,4,2026-09-03 08:37:33.076417+00:00,181
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5858141763?utm_medium=api&utm_source=aa0fc1e4,1,53.480701,-2.23438,31723.68,,5858141763,2026-08-27T11:39:33Z,"hackajob is collaborating with Verisk to connect them with exceptional professionals for this role. Description At Ignite Systems, we help insurers and brokers work smarter through innovative technology, data, and automation solutions. As we continue to grow, we're looking for a Data Analyst to join our team and play a key role in supporting and enhancing insurance scheme pricing models, configurations, and client solutions. This is an excellent opportunity for someone who enjoys working with d…",Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3QtU3VIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODU4MTQxNzYzIn0.2D2ZbmTIIj9uc0EYz4S4ldwQN2pEWbLWecOcatNjN_w,31723.68,"['UK', 'North West England', 'Greater Manchester', 'Manchester']","Manchester, Greater Manchester",Adzuna::API::Response::Location,Verisk,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Data Analyst,data analyst,4,2026-09-03 08:37:33.076417+00:00,182
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5858141780?utm_medium=api&utm_source=aa0fc1e4,1,51.503378,-0.139134,68950.02,contract,5858141780,2026-08-27T11:39:33Z,"hackajob is collaborating with Wise to connect them with exceptional professionals for this role. Company Description Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create…",Lead Data Analyst - Wise Platform Pricing,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3QtU3VIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODU4MTQxNzgwIn0.KNzsTzA5sOWHnJT_ERf5fjBxdFMRWE5clRZcPRzf-hs,68950.02,"['UK', 'London']","London, UK",Adzuna::API::Response::Location,Wise,Adzuna::API::Response::Company,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,,gb,United Kingdom,GBP,Data Analyst,data analyst,4,2026-09-03 08:37:33.076417+00:00,183
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5858141783?utm_medium=api&utm_source=aa0fc1e4,1,51.503378,-0.139134,66812.27,contract,5858141783,2026-08-27T11:39:33Z,"hackajob is collaborating with Wise to connect them with exceptional professionals for this role. Company Description Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create…",Senior Data Analyst - Wise Platform Pricing,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3QtU3VIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODU4MTQxNzgzIn0.Fn85ZNXE8PwZZFE17Vjj5pOPxx8wpuBMolIN4t77LAQ,66812.27,"['UK', 'London']","London, UK",Adzuna::API::Response::Location,Wise,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Data Analyst,data analyst,4,2026-09-03 08:37:33.076417+00:00,184
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5858141778?utm_medium=api&utm_source=aa0fc1e4,1,51.503378,-0.139134,77160.36,contract,5858141778,2026-08-27T11:39:33Z,"hackajob is collaborating with Wise to connect them with exceptional professionals for this role. Company Description Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create…",Senior Data Analyst - Growth,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3QtU3VIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODU4MTQxNzc4In0.wx7_ErERxzm1obQfYMaMQ3LquWB8GvuMpn4_R57euOM,77160.36,"['UK', 'London']","London, UK",Adzuna::API::Response::Location,Wise,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Data Analyst,data analyst,4,2026-09-03 08:37:33.076417+00:00,185
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5858107916?utm_medium=api&utm_source=aa0fc1e4,1,51.503378,-0.139134,56615.73,,5858107916,2026-08-27T11:15:47Z,"About Man Group Man Group is a global alternative investment management firm focused on pursuing outperformance for sophisticated clients via our Systematic, Discretionary and Solutions offerings. Powered by talent and advanced technology, our single and multi-manager investment strategies are underpinned by deep research and span public and private markets, across all major asset classes, with a significant focus on alternatives. Man Group takes a partnership approach to working with clients, …",Senior Market Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODEwNzkxNiIsInMiOiJjdC1TdUhLbjhSRzloWlpvbVZMVkVRIn0.z84JeRpdzw8iKr_YCDA2Zz0sK-nGFZB3qsKrddzZX58,56615.73,"['UK', 'London']","London, UK",Adzuna::API::Response::Location,Man Group,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Data Analyst,data analyst,4,2026-09-03 08:37:33.076417+00:00,186
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5858065623?se=ct-SuHKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=F2FF10B4C38317D872412421D1A5D01895983795,0,53.189485,-2.888531,55000.0,permanent,5858065623,2026-08-27T09:48:07Z,"Data & Information Governance Analyst North West (Hybrid - 2 Days in Office) | £45,000 - £55,000  Benefits A well-known UK organisation is looking to strengthen its Cyber Security function with the appointment of an Information Governance Analyst. This role offers the opportunity to become the Microsoft Purview subject matter expert whilst working closely with stakeholders across the business to improve information governance, compliance and data protection practices. The Opportunity Reporting …",Data & Information Governance Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODA2NTYyMyIsInMiOiJjdC1TdUhLbjhSRzloWlpvbVZMVkVRIn0.nkOGkaz-A2qbD8OtAlo47Z2j2Yhdxtl2ZWhGSpdUy-E,55000.0,"['UK', 'North West England', 'Cheshire', 'Chester', 'Handbridge']","Handbridge, Chester",Adzuna::API::Response::Location,Zachary Daniels,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Data Analyst,data analyst,4,2026-09-03 08:37:33.076417+00:00,187
