title,latitude,__CLASS__,redirect_url,salary_min,created,salary_max,salary_is_predicted,description,longitude,id,adref,company.__CLASS__,company.display_name,category.tag,category.label,category.__CLASS__,location.display_name,location.area,location.__CLASS__,contract_time,contract_type,country_code,country,currency,role_family,search_term,query_page,collected_at_utc,query_result_position
Technical Business Analyst,55.86026,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5857494149?utm_medium=api&utm_source=aa0fc1e4,59784.05,2026-08-26T23:53:42Z,59784.05,1,"hackajob is collaborating with Atos to connect them with exceptional professionals for this role. About Atos Group Atos Group is a global leader in digital transformation with c. 56,000 employees and annual revenue of c. €7.2 billion (at the go-forward perimeter), operating in 54 countries under two brands - Atos for services and Eviden for products and systems. European number one in cybersecurity and a leader in cloud, Atos Group is committed to a secure and decarbonized future and provides t…",-4.25596,5857494149,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVmlfUVp1R2w4UkdjZktZZV9jSXB2QSIsImkiOiI1ODU3NDk0MTQ5In0.7Yd2iJGu3JfHM-RQprFSBupMCPx9s0n_Ap2cvF586wk,Adzuna::API::Response::Company,Atos,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Glasgow, Scotland","['UK', 'Scotland', 'Glasgow']",Adzuna::API::Response::Location,,,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-01 08:44:34.761705+00:00,170
Technical Business Analyst,,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5857494185?utm_medium=api&utm_source=aa0fc1e4,56331.37,2026-08-26T23:53:42Z,56331.37,1,hackajob is collaborating with Version 1 to connect them with exceptional professionals for this role. Job Description You will help define and deliver a series of diverse key projects with the team. The roles present a dynamic and challenging opportunity for an experienced Business Analyst who is enthusiastic about closer connection with our customer’s core business. Perform root cause analysis of problems and work closely with business users in order to identify and translate their needs into…,,5857494185,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NzQ5NDE4NSIsInMiOiJWaV9RWnVHbDhSR2NmS1llX2NJcHZBIn0.BorKPDL2wfAGGV_6Y9mBiUzPpBgTQJQyeG0VEFRgMzc,Adzuna::API::Response::Company,Version 1,it-jobs,IT Jobs,Adzuna::API::Response::Category,UK,['UK'],Adzuna::API::Response::Location,,,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-01 08:44:34.761705+00:00,171
Business Analyst,52.775704,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5857485753?se=Vi_QZuGl8RGcfKYe_cIpvA&utm_medium=api&utm_source=aa0fc1e4&v=1BADBD3FDAD41E359AC64C3D7D224EDB2D35838A,45000.0,2026-08-26T23:44:59Z,55000.0,0,"Business Analyst (E-Commerce & Microsoft Dynamics 365) Spalding, Lincolnshire - Office Based £45,000 - £55,000  Holiday  Pension Are you an experienced Business Analyst with a background in Microsoft Dynamics 365 and e-commerce projects, looking to play a key role in a large-scale digital transformation programme where you can work closely with senior stakeholders and influence the successful delivery of business-critical systems and customer-facing platforms? This is an excellent opportunity t…",-0.177066,5857485753,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NzQ4NTc1MyIsInMiOiJWaV9RWnVHbDhSR2NmS1llX2NJcHZBIn0.ynvThnYXux_7VgOkIpqtsCNyct76QywLF2YBwBaxFPY,Adzuna::API::Response::Company,Rise Technical Recruitment,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Pode Hole, Spalding","['UK', 'East Midlands', 'Lincolnshire', 'Spalding', 'Pode Hole']",Adzuna::API::Response::Location,full_time,contract,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-01 08:44:34.761705+00:00,172
Business Data Analyst,50.34224,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5857268435?utm_medium=api&utm_source=aa0fc1e4,42242.0,2026-08-26T22:46:07Z,42242.0,0,"Join Ocean Housing as a Business Data AnalystLocation: Stennack House, St AustellHours: 37 per week (Mon-Fri)Salary: &pound;42,242 per annumContract: 2 roles, 1x Permanent Contract &amp; 1x 18 month Fixed Term Contract At Ocean Housing, we're committed to delivering outstanding services to our customers and communities. We're looking for an experienced and ambitious Business Data Analyst to help us transform data into meaningful insight, drive service improvement, strengthen regulatory complian…",-4.761084,5857268435,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NzI2ODQzNSIsInMiOiJWaV9RWnVHbDhSR2NmS1llX2NJcHZBIn0.IHKUdkk-FpFt_awi10Eif7rAAgTSn2annlaC7QvUVnM,Adzuna::API::Response::Company,Ocean Housing,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Holmbush, St. Austell","['UK', 'South West England', 'Cornwall', 'St. Austell', 'Holmbush']",Adzuna::API::Response::Location,,contract,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-01 08:44:34.761705+00:00,173
Business Analyst,52.786098,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5857254503?se=Vi_QZuGl8RGcfKYe_cIpvA&utm_medium=api&utm_source=aa0fc1e4&v=D4FAD2FAA09E6B457B79E1BD2AE2C366BB485D7F,45000.0,2026-08-26T21:49:33Z,55000.0,0,"Business Analyst (E-Commerce & Microsoft Dynamics 365) Spalding, Lincolnshire - Office Based £45,000 - £55,000  Holiday  Pension Are you an experienced Business Analyst with a background in Microsoft Dynamics 365 and e-commerce projects, looking to play a key role in a large-scale digital transformation programme where you can work closely with senior stakeholders and influence the successful delivery of business-critical systems and customer-facing platforms? This is an excellent opportunity t…",-0.150293,5857254503,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NzI1NDUwMyIsInMiOiJWaV9RWnVHbDhSR2NmS1llX2NJcHZBIn0.Vx9KDeMPYBceg0KJO-31KNUac7KfNUORaTkrHTJVqp4,Adzuna::API::Response::Company,Rise Technical Recruitment Limited,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Spalding, Lincolnshire","['UK', 'East Midlands', 'Lincolnshire', 'Spalding']",Adzuna::API::Response::Location,full_time,contract,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-01 08:44:34.761705+00:00,174
Business Analyst (PMO) x 2 - Temporary (up to 12 months),50.716957,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5857253574?se=Vi_QZuGl8RGcfKYe_cIpvA&utm_medium=api&utm_source=aa0fc1e4&v=5E16C56A536AF1968E07CFCD384D0A91098430A9,45000.0,2026-08-26T21:46:34Z,45000.0,0,"Business Analyst (PMO) x 2 - Temporary (up to 12 months) Salary: £42,479 to £49,976 (dependent on experience) Contract type: Temporary: Fixed Term Contract or Secondment Hours: Full-Time Location: Poole, Dorset, England Location description: Hybrid between home and Poole - requirement to work in office as needed for the role. Closing Date: 06-09-2026 Reference: 21908 About us Our purpose is simple: to save lives at sea. And to save every one. 24 hours a day, every day, RNLI lifesavers are ready…",-1.987001,5857253574,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVmlfUVp1R2w4UkdjZktZZV9jSXB2QSIsImkiOiI1ODU3MjUzNTc0In0.lHI5_Op42G3I798tqqrQtOoj7YV_WbZntIu9CMz2mWc,Adzuna::API::Response::Company,RNLI,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Oakdale, Poole","['UK', 'South West England', 'Dorset', 'Poole', 'Oakdale']",Adzuna::API::Response::Location,full_time,contract,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-01 08:44:34.761705+00:00,175
Business Analyst,51.451818,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5857250132?utm_medium=api&utm_source=aa0fc1e4,156000.0,2026-08-26T21:36:41Z,169000.0,0,"Business Analyst - Legal Case Management Software 6 Month Contract Rate: £600 - £650 per day (Inside IR35) Location: UK - Remote (Occasional travel to customer sites may be required) Skills: Legal or Case Management Software, Customer Discovery, Requirements Gathering, User Journey, Agile Delivery We are looking for an experienced Business Analyst to support the ongoing development of a legal case management software product. This is a highly customer-focused role. You will build relationships …",-0.02806,5857250132,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NzI1MDEzMiIsInMiOiJWaV9RWnVHbDhSR2NmS1llX2NJcHZBIn0.tPKkbNnGHdp2SYbO66pSjDC3IDSgdG2nb_DAHT6WH-4,Adzuna::API::Response::Company,Data Careers,it-jobs,IT Jobs,Adzuna::API::Response::Category,"South East London, London","['UK', 'London', 'South East London']",Adzuna::API::Response::Location,,contract,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-01 08:44:34.761705+00:00,176
Business Analyst,51.448229,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5857250143?utm_medium=api&utm_source=aa0fc1e4,55000.0,2026-08-26T21:36:41Z,55000.0,0,"Business Analyst Consultant Location: London Salary: £40,000 £55,000 Employment Type: Permanent, Full-Time Were looking for a Business Analyst with a strong consultancy background to join a leading change and transformation consultancy, working with clients to turn business objectives into practical, technology-enabled solutions. This is a client-facing role where youll work across different projects, engaging with stakeholders, analysing processes and translating business needs into solutions …",-0.195605,5857250143,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NzI1MDE0MyIsInMiOiJWaV9RWnVHbDhSR2NmS1llX2NJcHZBIn0.dDEPS3ce1TxYktOUIpZhpMOtAYK3fnHvciNJ6ht5Ft8,Adzuna::API::Response::Company,Anson McCade,it-jobs,IT Jobs,Adzuna::API::Response::Category,"South West London, London","['UK', 'London', 'South West London']",Adzuna::API::Response::Location,full_time,permanent,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-01 08:44:34.761705+00:00,177
Business Data Analyst,51.503378,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5857236340?utm_medium=api&utm_source=aa0fc1e4,52489.94,2026-08-26T21:13:05Z,52489.94,1,"Robert Half Technology are assisting a leading independent business telecoms and cloud communications provider to recruit a Business Data Analyst on a contract basis. Remote working with occasional travel to site. ASAP start - 8-month minimum contract. Role The Business Data Analyst will gather and translate business and reporting requirements into data governance and technical data requirements within a GCP data environment. Define, document and map KPIs, metrics and critical data elements acr…",-0.139134,5857236340,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVmlfUVp1R2w4UkdjZktZZV9jSXB2QSIsImkiOiI1ODU3MjM2MzQwIn0.THQVxbUCE7pOvPluUusPy7D9BgGycu7Zv6kM5yj4tHU,Adzuna::API::Response::Company,Robert Half,it-jobs,IT Jobs,Adzuna::API::Response::Category,"London, UK","['UK', 'London']",Adzuna::API::Response::Location,full_time,contract,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-01 08:44:34.761705+00:00,178
Business Analyst,,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5857235699?utm_medium=api&utm_source=aa0fc1e4,156000.0,2026-08-26T21:11:31Z,169000.0,0,"Business Analyst - Legal Case Management Software 6 Month Contract Rate: £600 - £650 per day (Inside IR35) Location: UK - Remote (Occasional travel to customer sites may be required) Skills: Legal or Case Management Software, Customer Discovery, Requirements Gathering, User Journey, Agile Delivery We are looking for an experienced Business Analyst to support the ongoing development of a legal case management software product. This is a highly customer-focused role. You will build relationships …",,5857235699,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NzIzNTY5OSIsInMiOiJWaV9RWnVHbDhSR2NmS1llX2NJcHZBIn0.SFXkfDQERmO7TjNfSZPJCnuIZutr3jMyEIyNhxTsk-Y,Adzuna::API::Response::Company,Data Careers,it-jobs,IT Jobs,Adzuna::API::Response::Category,"The City, Central London","['UK', 'London', 'Central London', 'The City']",Adzuna::API::Response::Location,full_time,contract,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-01 08:44:34.761705+00:00,179
Digital Business Analyst,,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5857235698?utm_medium=api&utm_source=aa0fc1e4,44720.0,2026-08-26T21:11:31Z,48559.0,0,"About the role We are currently recruiting for an experienced Digital Business Analyst to join a large, complex organisation undergoing significant technology and digital change. This is a varied role combining business analysis, stakeholder management, technology change and project delivery. You will work closely with senior stakeholders and business teams to understand strategic objectives, identify challenges and translate business needs into effective digital and technology solutions. You w…",,5857235698,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NzIzNTY5OCIsInMiOiJWaV9RWnVHbDhSR2NmS1llX2NJcHZBIn0._p91-91v_KVcachgvCUiG1cO4u5w-_7jkxFdtq3HwB8,Adzuna::API::Response::Company,Data Careers,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Wakefield, West Yorkshire","['UK', 'Yorkshire And The Humber', 'West Yorkshire', 'Wakefield']",Adzuna::API::Response::Location,full_time,permanent,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-01 08:44:34.761705+00:00,180
Principal Business Analyst,51.670101,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5857235127?utm_medium=api&utm_source=aa0fc1e4,85350.19,2026-08-26T21:10:52Z,85350.19,1,"Job Description Job Description Taylor & Francis (T&F) is continuing its digital investment with a focus on the needs of academic researchers and institutes. Realising the long-term value of these investments depends on rigorous, coherent business analysis - understanding how the business works, framing the right problems, and ensuring that what we build reflects a shared, well-modelled view of our capabilities, processes and data. The Principal Business Analyst is one of two senior BA practiti…",-1.28501,5857235127,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NzIzNTEyNyIsInMiOiJWaV9RWnVHbDhSR2NmS1llX2NJcHZBIn0.EJGS0RezG4r4X_JFPDZyckrFydcFaudG3Bwd3jlwbN0,Adzuna::API::Response::Company,Taylor and Francis,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Abingdon, Oxfordshire","['UK', 'South East England', 'Oxfordshire', 'Abingdon']",Adzuna::API::Response::Location,,,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-01 08:44:34.761705+00:00,181
Assistant Business Support Analyst - EAY12809,55.610001,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5857230413?se=Vi_QZuGl8RGcfKYe_cIpvA&utm_medium=api&utm_source=aa0fc1e4&v=926AB7919B091DC738FEA2B0BFCE5FD35702F59C,20001.0,2026-08-26T20:55:54Z,30000.0,0,"Job Description To assist in the provision of an efficient implementation and technical support of Information and Communications Technology (ICT) services, for all systems provided by the ICT function in the support of the operational services and stakeholders of East Ayrshire Council, in order to assist with the promotion, delivery and integration of the key objectives in relation to those identified within the Council’s Strategic Plan, Digital Strategy and Workforce Strategy. The level of pa…",-4.49922,5857230413,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVmlfUVp1R2w4UkdjZktZZV9jSXB2QSIsImkiOiI1ODU3MjMwNDEzIn0._NkICrikmD-L2uubeQYvVJYwTLPcE8rdJZegCHV04GQ,Adzuna::API::Response::Company,East Ayrshire Council,teaching-jobs,Teaching Jobs,Adzuna::API::Response::Category,"Kilmarnock, East Ayrshire","['UK', 'Scotland', 'East Ayrshire', 'Kilmarnock']",Adzuna::API::Response::Location,full_time,permanent,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-01 08:44:34.761705+00:00,182
"Analyst, New Business Intake (NBI)",,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5857227854?se=Vi_QZuGl8RGcfKYe_cIpvA&utm_medium=api&utm_source=aa0fc1e4&v=0186EBB9EE5C7B6CB1B773FBC63928758BB0AFA9,45551.02,2026-08-26T20:44:15Z,45551.02,1,"Analyst, New Business Intake (NBI) Job Information Requisition ID: 3087 Location: Belfast Location Type: Hybrid Business Unit: Business Professionals Function: Operations Full Time or Part Time: Full Time Description & Requirements The New Business Intake Analyst will assist in providing an efficient and effective service to Firm Partners and offices in opening new matters for new and existing client registrations. The role-holder will provide guidance to Partners to ensure compliance with ethi…",,5857227854,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVmlfUVp1R2w4UkdjZktZZV9jSXB2QSIsImkiOiI1ODU3MjI3ODU0In0.KMIGtBG1RNi-SB8Paau6uzGkk59d91ByXsmV17gvc58,Adzuna::API::Response::Company,Baker McKenzie,admin-jobs,Admin Jobs,Adzuna::API::Response::Category,"Belfast, Northern Ireland","['UK', 'Northern Ireland', 'Belfast']",Adzuna::API::Response::Location,part_time,,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-01 08:44:34.761705+00:00,183
Business Analyst (IT),,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5857220626?utm_medium=api&utm_source=aa0fc1e4,55000.0,2026-08-26T19:52:40Z,55000.0,0,"Business Analyst (E-Commerce & Microsoft Dynamics 365) Spalding, Lincolnshire - Office Based £45,000 - £55,000  Holiday  Pension Are you an experienced Business Analyst with a background in Microsoft Dynamics 365 and e-commerce projects, looking to play a key role in a large-scale digital transformation programme where you can work closely with senior stakeholders and influence the successful delivery of business-critical systems and customer-facing platforms? This is an excellent opportunity t…",,5857220626,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NzIyMDYyNiIsInMiOiJWaV9RWnVHbDhSR2NmS1llX2NJcHZBIn0.nySSg5vlIYXPhOGfaCFuDJennTPPi3cg5hioemJPaYk,Adzuna::API::Response::Company,Rise Technical Recruitment Ltd,it-jobs,IT Jobs,Adzuna::API::Response::Category,UK,['UK'],Adzuna::API::Response::Location,,permanent,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-01 08:44:34.761705+00:00,184
