created,salary_max,salary_is_predicted,longitude,description,latitude,__CLASS__,redirect_url,id,title,adref,salary_min,contract_type,location.area,location.__CLASS__,location.display_name,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,contract_time,country_code,country,currency,role_family,search_term,query_page,collected_at_utc,query_result_position
2026-08-31T13:18:31Z,71915.88,1,-0.139134,"££45,000 - £60,000 GBP Bonus Hybrid WORKING Location: Manchester/Bristol , Central London, Greater London - United Kingdom Type: Permanent We're looking for a Senior Business Analyst to partner with senior stakeholders, shape business solutions, and drive successful delivery across high-profile change initiatives. This is an opportunity to work on challenging projects where you'll influence strategy, improve business processes, and bridge the gap between business and technology. What You'll Be …",51.503378,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5862926825?se=wne4nqKm8RGs-Y02KTQxmA&utm_medium=api&utm_source=aa0fc1e4&v=C70044E19B2BF3D14E50BC25704D10C02F1C185A,5862926825,Business Analyst (Agile Products Team),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid25lNG5xS204UkdzLVkwMktUUXhtQSIsImkiOiI1ODYyOTI2ODI1In0.AF3_mvIpIVYeanTIJgJqp_P-wXeaJIKseqM1_-Twksc,71915.88,permanent,"['UK', 'London']",Adzuna::API::Response::Location,"London, UK",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Anson McCade,full_time,gb,United Kingdom,GBP,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,71
2026-08-31T13:18:28Z,47874.42,1,-0.139134,"£450 GBP Remote WORKING Type: Contract Business Analyst / Systems Analyst - Policy Administration System Migration 6-Month Initial Contract | £450 per day | Primarily Remote | I'm currently looking for an experienced Business Analyst / Systems Analyst with a strong Financial Services background to support a major Policy Administration System Migration Programme . The role will sit specifically within the Integrations workstream , focusing on understanding how data moves into and out of Policy A…",51.503378,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5862926811?se=wne4nqKm8RGs-Y02KTQxmA&utm_medium=api&utm_source=aa0fc1e4&v=F724DEAD7E342E9B371E57A48DE5375E92F95DBD,5862926811,Business Analyst / Systems Analyst - Policy Administration System Migration,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid25lNG5xS204UkdzLVkwMktUUXhtQSIsImkiOiI1ODYyOTI2ODExIn0.VhMomljdPydExZNoOipF-1bf1gHxSYnKdXeobGMJkys,47874.42,contract,"['UK', 'London']",Adzuna::API::Response::Location,"London, UK",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Anson McCade,full_time,gb,United Kingdom,GBP,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,72
2026-08-31T13:18:25Z,42279.54,1,-0.139134,"PIMCO is a global leader in active fixed income with deep expertise across public and private markets. We invest our clients' capital across a range of fixed income and credit opportunities, leveraging our decades of experience navigating complex debt markets. Our flexible capital base and deep relationships with issuers have helped us become one of the world's largest providers of traditional and nontraditional solutions for companies that need financing and investors who seek strong risk-adju…",51.503378,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5862926796?se=wne4nqKm8RGs-Y02KTQxmA&utm_medium=api&utm_source=aa0fc1e4&v=84A0581B3E750FB103459A832205961988C5CA91,5862926796,"2027 Summer Intern - Alternatives Business Management Analyst, EMEA - PIMCO",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid25lNG5xS204UkdzLVkwMktUUXhtQSIsImkiOiI1ODYyOTI2Nzk2In0.Ou2gnUR6b1A1J-q7NT2epUwQBoShs6Z3ixkOCb4-teA,42279.54,contract,"['UK', 'London']",Adzuna::API::Response::Location,"London, UK",accounting-finance-jobs,Accounting & Finance Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,PIMCO,full_time,gb,United Kingdom,GBP,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,73
2026-08-31T09:57:30Z,143000.0,0,-0.081381,"SC Cleared Business Analyst (SFIA v) - London - Hybrid - Inside IR35 My client a leading finance house seek to recruit a seasoned SC Cleared Business Analyst to join a team who are focussed on the future technologies & strategies. To join this team you will be able to demonstrate previous assignments where you have managed complex business requirements, within a large transformation project, using data and fact to infuence decision making. Core Tasks Working in a team you will define, analyse, …",51.519059,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5862862939?utm_medium=api&utm_source=aa0fc1e4,5862862939,SC Cleared Business Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid25lNG5xS204UkdzLVkwMktUUXhtQSIsImkiOiI1ODYyODYyOTM5In0.BBHvpL9gO_7WxfZOLq7iJOdJE0Mlbt83t1LJiERIxgI,117000.0,contract,"['UK', 'London', 'Central London', 'Bishopsgate']",Adzuna::API::Response::Location,"Bishopsgate, Central London",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,VIQU Limited,,gb,United Kingdom,GBP,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,74
2026-08-31T05:36:38Z,46690.81,1,-0.078274,"The Opportunity: The PCA group provides regulated financial and investment advice to potential clients and all existing clients in the UK and across Europe. As a Business Assurance Analyst, you will review and assess suitability reports related to money purchase pensions, ISAs, General Investment Accounts, investment bonds (onshore and offshore) and trusts to ensure that all financial and investment advice recommendations are in our clients' best interests and meet internal standards. The Day-t…",51.513091,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5862748413?se=wne4nqKm8RGs-Y02KTQxmA&utm_medium=api&utm_source=aa0fc1e4&v=40C2A93D52EB711853167F780B01FE60D5B21C40,5862748413,Business Assurance Analyst - Private Client Advice,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid25lNG5xS204UkdzLVkwMktUUXhtQSIsImkiOiI1ODYyNzQ4NDEzIn0.LoSVJ6K3p0kG_bXqV5QznhuWBMHRiWhTjNShi-rS3jM,46690.81,,"['UK', 'London', 'Central London', 'Fenchurch St']",Adzuna::API::Response::Location,"Fenchurch St, Central London",accounting-finance-jobs,Accounting & Finance Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Fisher Investments,,gb,United Kingdom,GBP,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,75
2026-08-31T02:06:53Z,56147.88,1,-3.327942,"About this role We are looking for a curious, collaborative ServiceNow Business Analyst to join our growing ServiceNow CoEI team. Our work exists where people, process, and technology converge, supporting teams across the enterprise to deliver effective, scalable ServiceNow solutions. In this role, we work closely with business collaborators and technical teams to understand challenges, build requirements, and convert business needs into clear, actionable ServiceNow outcomes. You will play an i…",55.943116,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5862644153?utm_medium=api&utm_source=aa0fc1e4,5862644153,"ServiceNow Business Analyst, Associate",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjY0NDE1MyIsInMiOiJ3bmU0bnFLbThSR3MtWTAyS1RReG1BIn0.HLx_KXZeUCahA22wgBabaSa7xiZKJ9mChJb51jEkF0Y,56147.88,,"['UK', 'Scotland', 'Edinburgh']",Adzuna::API::Response::Location,"Edinburgh, Scotland",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,BlackRock,,gb,United Kingdom,GBP,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,76
2026-08-30T16:37:48Z,36434.52,1,-0.425901,"Ready to make a difference where it really matters? As a Business Analyst within our newly formed Enterprise Change team, you’ll help deliver projects that improve how NHS Professionals supports NHS Trusts. We’re looking for experienced Business Analysts who are proactive, collaborative and ready to roll up their sleeves and make a difference. Location: Predominantly home-based, with occasional travel to the office required for meetings, workshops and other business needs. About the Enterprise …",51.755598,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5862297186?utm_medium=api&utm_source=aa0fc1e4,5862297186,Business Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid25lNG5xS204UkdzLVkwMktUUXhtQSIsImkiOiI1ODYyMjk3MTg2In0.OuCBF35TWQbbJl6EMvvUCLpURWyt9WXRIYSmpP_csxw,36434.52,,"['UK', 'Eastern England', 'Hertfordshire', 'Hemel Hempstead', 'Pimlico']",Adzuna::API::Response::Location,"Pimlico, Hemel Hempstead",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,NHS Professionals,full_time,gb,United Kingdom,GBP,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,77
2026-08-30T16:35:50Z,33.0,0,,"MORSE Corp is an employee owned, small business based in Cambridge, MA, Arlington, VA, and Seattle, WA with a history of fielding cutting-edge technology. MORSE boasts a specially selected team of scientists, engineers, and software developers to deliver best-in-class technical solutions that solve difficult multidisciplinary problems faced by the US National Security Ecosystem. MORSE is seeking a detail-oriented Business Operations Analyst Co-op to plan, track, analyze, report, and monitor the…",,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5862294044?utm_medium=api&utm_source=aa0fc1e4,5862294044,Business Operations Analyst Co-op,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid25lNG5xS204UkdzLVkwMktUUXhtQSIsImkiOiI1ODYyMjk0MDQ0In0.7HaPy-jivi3JLw5WVpB6auye-LVcIRzreMnq6gTd5mg,28.0,,['UK'],Adzuna::API::Response::Location,UK,it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,MORSE Corp,,gb,United Kingdom,GBP,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,78
2026-08-30T16:21:14Z,59506.81,1,,"WELLTOWER – REIMAGINE REAL ESTATE WITH US At Welltower, we’re transforming how the world thinks about senior living and wellness-focused real estate. As a global leader in residential wellness and healthcare infrastructure, we create vibrant, purpose-driven communities where housing, healthcare, and hospitality converge. Our culture is fast-paced, collaborative, and endlessly ambitious—guided by our mantra: The only easy day was yesterday. We’re looking for bold, independent thinkers who thrive…",,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5862277744?utm_medium=api&utm_source=aa0fc1e4,5862277744,"Senior Business Applications Analyst, CRM - REMOTE (UK) - Yardi CRM experience preferred",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid25lNG5xS204UkdzLVkwMktUUXhtQSIsImkiOiI1ODYyMjc3NzQ0In0.pkAsOEobElwg0Mmusg4mFA_JFT1QlTKEstU_nRjGT9g,59506.81,,['UK'],Adzuna::API::Response::Location,UK,it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Welltower Careers,full_time,gb,United Kingdom,GBP,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,79
2026-08-30T15:02:26Z,52077.29,1,-0.474902,Are you a seasoned Senior Business Analyst looking for a one-of-a-kind project? Sopra Steria's Aerospace Defence and Security sector are currently on the lookout for a Senior Business Analyst with a reasonable breadth of technical project knowledge to work on a secure project within the defence sector. This opportunity is truly unique and puts you in place to work on a mission critical defence project. If you are a well-rounded BA interested in supporting on enterprise level solutions this is f…,51.7537,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5862238044?se=wne4nqKm8RGs-Y02KTQxmA&utm_medium=api&utm_source=aa0fc1e4&v=4110029F8780ED41AF6AD8EE6FC7DDDEF882A735,5862238044,Senior Business Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid25lNG5xS204UkdzLVkwMktUUXhtQSIsImkiOiI1ODYyMjM4MDQ0In0.nKdTEeE4m2w05Ubr_wIlEAnwdqHI6mBndKKnjLQrULE,52077.29,permanent,"['UK', 'Eastern England', 'Hertfordshire', 'Hemel Hempstead']",Adzuna::API::Response::Location,"Hemel Hempstead, Hertfordshire",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Sopra Steria,full_time,gb,United Kingdom,GBP,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,80
2026-08-30T09:50:43Z,75000.0,0,-5.929698,"hackajob is partnering directly with Kainos to hire for this role. Join Kainos and Shape the Future At Kainos, we're problem solvers, innovators, and collaborators - driven by a shared mission to create real impact. Whether we're transforming digital services for millions, delivering cutting-edge Workday solutions, or pushing the boundaries of technology, we do it together. We believe in a people-first culture , where your ideas are valued, your growth is supported, and your contributions truly…",54.597554,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5862027796?se=wne4nqKm8RGs-Y02KTQxmA&utm_medium=api&utm_source=aa0fc1e4&v=B735457C4305D63A730441A007B925A6975217B3,5862027796,Senior Technical Business Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid25lNG5xS204UkdzLVkwMktUUXhtQSIsImkiOiI1ODYyMDI3Nzk2In0.DRfyhpLSOyxoHfOsV3d6pxjKk5vEnKGBJIMPVIFYkQU,75000.0,permanent,"['UK', 'Northern Ireland', 'Belfast', 'Ormeau']",Adzuna::API::Response::Location,"Ormeau, Belfast",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Hackajob Ltd,,gb,United Kingdom,GBP,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,81
2026-08-30T02:11:02Z,57981.94,1,-0.139134,"About the Role: Grade Level (for internal use): 10 The Team The Private Markets group, within the S&P Global Market Intelligence Software Solutions division, is redefining portfolio monitoring for investment managers across private equity, private credit, venture capital, limited partner, and real estate strategies. As part of the flagship iLEVEL product organization, our products and data services enable these firms to aggregate information from disparate sources, interact with it, analyze the…",51.503378,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5861738935?utm_medium=api&utm_source=aa0fc1e4,5861738935,"Analyst, Business & Product Analysis",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid25lNG5xS204UkdzLVkwMktUUXhtQSIsImkiOiI1ODYxNzM4OTM1In0.GLJqyw6obw4GjjbauZOI4wWuahdjcvI7nCTv1no0SzY,57981.94,,"['UK', 'London']",Adzuna::API::Response::Location,"London, UK",accounting-finance-jobs,Accounting & Finance Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,S&P Global,,gb,United Kingdom,GBP,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,82
2026-08-30T02:07:18Z,64018.35,1,-0.139134,"Discover your future at Citi Working at Citi is far more than just a job. A career with us means joining a team of more than 230,000 dedicated people from around the globe. At Citi, you'll have the opportunity to grow your career, give back to your community and make a real impact. Job Overview The Securities Settlements team is a critical component of our global Operations division, responsible for the timely and accurate settlement of securities transactions across all asset classes. Operatin…",51.503378,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5861732703?utm_medium=api&utm_source=aa0fc1e4,5861732703,Senior Business Analyst - Vice President,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTczMjcwMyIsInMiOiJ3bmU0bnFLbThSR3MtWTAyS1RReG1BIn0.DX2Bihu07C0mwYBuSSZJ3h0sRAbLClQRYRvZ3_QbS0U,64018.35,,"['UK', 'London']",Adzuna::API::Response::Location,"London, UK",accounting-finance-jobs,Accounting & Finance Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Citigroup,full_time,gb,United Kingdom,GBP,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,83
2026-08-29T21:54:01Z,35000.0,0,-0.11126,"Build a broad understanding of how a growing FinTech business operates by working across strategic, financial, operational and commercial projects. This graduate role offers direct exposure to the CEO and the chance to contribute across several parts of the business from the outset. The Company Based in West London, this international FinTech business is expanding across markets and brings together teams across strategy, finance, operations, product and commercial functions. The environment is …",51.51985,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5861428779?utm_medium=api&utm_source=aa0fc1e4,5861428779,Graduate Business Analyst - FinTech,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTQyODc3OSIsInMiOiJ3bmU0bnFLbThSR3MtWTAyS1RReG1BIn0.QtTBIlcTsdlwKQW5lkLCXnTvyjSH3gI3lg3zuX3Mrh0,35000.0,,"['UK', 'London', 'Central London']",Adzuna::API::Response::Location,"Central London, London",graduate-jobs,Graduate Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Graduate Recruitment Bureau,,gb,United Kingdom,GBP,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,84
2026-08-29T17:13:09Z,51625.32,1,-0.56208,"Reporting to the Senior HR Business Analyst, this role is part of a business analyst team which engages with the Nomad Business and Group functions on all Technology matters, ensuring that we successfully support the challenging business agenda. This role will have specific responsibility for managing HR and system related application initiatives. Experience in HR, Payroll and Time and Attendance and knowledge of associated processes is expected. The focus of this role will be split between man…",51.318091,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5861342863?utm_medium=api&utm_source=aa0fc1e4,5861342863,HR Business Analyst - FTC,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid25lNG5xS204UkdzLVkwMktUUXhtQSIsImkiOiI1ODYxMzQyODYzIn0.8xoFIckZa02k1BMwhoCfOfgVz9-S3F2sPBNYPxSvBDc,51625.32,contract,"['UK', 'South East England', 'Surrey', 'Woking', 'Horsell']",Adzuna::API::Response::Location,"Horsell, Woking",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Nomad Foods Europe / Birds Eye,,gb,United Kingdom,GBP,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,85
2026-08-29T16:34:24Z,66210.7,1,,"Join us, be part of more. We’re so much more than an energy company. We’re a family of brands revolutionising how we power the planet. We're energisers. One team of 21,000 colleagues that's energising a greener, fairer future by creating an energy system that doesn’t rely on fossil fuels, whilst living our powerful commitment to igniting positive change in our communities. Here, you can find more purpose, more passion, and more potential. That’s why working here is MoreThanACareer. We do energy…",,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5861242697?utm_medium=api&utm_source=aa0fc1e4,5861242697,Senior Business Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTI0MjY5NyIsInMiOiJ3bmU0bnFLbThSR3MtWTAyS1RReG1BIn0.MAHuxhAjuB4M5Y9i6xZ2nI9Azr7Poe_urNjcjY-SNQ8,66210.7,,['UK'],Adzuna::API::Response::Location,UK,it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Centrica,full_time,gb,United Kingdom,GBP,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,86
