job_key,job_id,job_title,primary_role_family,title_role_family,selected_role_family,matched_role_families,matched_search_terms,search_term_count,role_family_count,role_resolution_method,role_review_required,company,company_disclosed,category,country_code,country,currency,location,city,region,location_hierarchy,location_area,latitude,longitude,workplace_type,contract_type,contract_time,published_at,published_date,publication_year,publication_month,publication_year_month,snapshot_date,days_since_publication,salary_min,salary_max,salary_midpoint,has_salary,salary_is_predicted,salary_invalid_nonpositive,job_description,job_url,collected_at_utc,first_seen_at,last_seen_at,times_seen
de-5850001762,5850001762,Marketing Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Cafeyn,True,Unknown,de,Germany,EUR,"Kreuzberg, Berlin",Kreuzberg,Berlin,Deutschland | Berlin | Kreuzberg,"[""Deutschland"", ""Berlin"", ""Kreuzberg""]",52.4984,13.396,Not specified,Not specified,Not specified,2026-08-20 23:53:50+00:00,2026-08-20,2026,8,2026-08,2026-09-03,14,,,,False,False,False,"Join Readly! Readly was built on a simple but powerful idea: that curious people should never have to choose between the publications they love and the ones they haven't discovered yet. One subscription. Thousands of titles. Journalism, culture, lifestyle, science, sport, and ideas from around the world, available on any screen, at any moment. Readly is now part of Cafeyn Group. With the acquisition of Readly's non-Nordic operations, Cafeyn further strengthens its position as the European leade…",https://www.adzuna.de/details/5850001762?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5849998207,5849998207,Junior Data Analyst (m/w/d),Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,I. K. Hofmann,True,Unknown,de,Germany,EUR,"Oranienbaum-Wörlitz, Wittenberg (Kreis)",Oranienbaum-Wörlitz,Sachsen-Anhalt,Deutschland | Sachsen-Anhalt | Wittenberg (Kreis) | Oranienbaum-Wörlitz,"[""Deutschland"", ""Sachsen-Anhalt"", ""Wittenberg (Kreis)"", ""Oranienbaum-W\u00f6rlitz""]",51.8,12.4,Not specified,Not specified,Not specified,2026-08-20 23:53:36+00:00,2026-08-20,2026,8,2026-08,2026-09-03,14,,,,False,False,False,"Junior Data Analyst (m/w/d) Wir suchen Sie! Ab sofort suchen wir für unseren Kunden, die Brezelbäckerei Ditsch GmbH, am Standort Oranienbaum-Wörlitz einen Junior Data Analyst Reporting (m/w/d). In dieser Position sind Sie Ihre erste Schnittstelle zwischen Datenverwaltung und strategischen Entscheidungen mit genauerem Blick auf Zahlen und Effizienz. Ihre Aufgaben: Sie extrahieren Daten aus bestehenden Berichten (Wochen- und Monatslisten) und verarbeiten diese zielgerichtet weiter Sie bereiten Za…",https://www.adzuna.de/details/5849998207?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5849808301,5849808301,HR Data Analyst / Personalcontroller (m/w/d),Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Conditess Feine Kuchen,True,Unknown,de,Germany,EUR,"Haselünne, Emsland (Kreis)",Haselünne,Niedersachsen,Deutschland | Niedersachsen | Emsland (Kreis) | Haselünne,"[""Deutschland"", ""Niedersachsen"", ""Emsland (Kreis)"", ""Hasel\u00fcnne""]",52.67418,7.48365,Not specified,Not specified,Full-time,2026-08-20 17:52:44+00:00,2026-08-20,2026,8,2026-08,2026-09-03,14,,,,False,False,False,"Über Uns Mit Leidenschaft in unserem Familienunternehmen gebacken, mit Teamgeist getragen und mit über 500 Mitarbeitenden weiter auf Wachstumskurs. Deine Aufgaben HR-Reporting & Business Intelligence: Du entwickelst unser HR-Kennzahlensystem weiter und erstellst aussagekräftige Reports und Dashboards auf Basis unserer HR-Systeme, z. B. Personio, Sage und Atoss. Personal- und Kapazitätsplanung: Du baust eine integrierte Personal- und Kapazitätsplanung auf und entwickelst sie kontinuierlich weite…",https://www.adzuna.de/details/5849808301?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5849769507,5849769507,(Junior) Data Analyst (m/w/d),Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Edenred,True,Unknown,de,Germany,EUR,"München, München (Kreis)",München,Bayern,Deutschland | Bayern | München (Kreis) | München,"[""Deutschland"", ""Bayern"", ""M\u00fcnchen (Kreis)"", ""M\u00fcnchen""]",,,Not specified,Not specified,Full-time,2026-08-20 17:46:44+00:00,2026-08-20,2026,8,2026-08,2026-09-03,14,,,,False,False,False,"Take a step forward and let Edenred surprise you. Every day, we deliver innovative solutions to improve the life of millions of people, connecting employees, companies, and merchants all around the world. We know there are hundred ways for you to grow. With us, you will expand your skills in a multicultural, challenging, and dynamic environment. Dare to join Edenred and get ready to thrive in a global company that will offer you endless opportunities. Edenred is all about meritocracy. You come …",https://www.adzuna.de/details/5849769507?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5849585787,5849585787,Online Data Analyst -New Zealand,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,TELUS Digital Europe,True,Unknown,de,Germany,EUR,Deutschland,,,Deutschland,"[""Deutschland""]",,,Not specified,Not specified,Not specified,2026-08-20 14:35:44+00:00,2026-08-20,2026,8,2026-08,2026-09-03,14,,,,False,False,False,"Online Data Analyst -New Zealand Description Are you a detail-oriented individual with a passion for research and a good understanding of national and local geography? This freelance opportunity allows you to work at your own pace and from the comfort of your own home. A Day in the Life of an Online Data Analyst: In this role, you will be working on a project aimed at enhancing the content and quality of digital maps that are used by millions of people worldwide Completing research and evaluati…",https://www.adzuna.de/details/5849585787?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5849585790,5849585790,Online Data Analyst Portugal,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,TELUS Digital Europe,True,Unknown,de,Germany,EUR,Deutschland,,,Deutschland,"[""Deutschland""]",,,Not specified,Not specified,Not specified,2026-08-20 14:35:44+00:00,2026-08-20,2026,8,2026-08,2026-09-03,14,,,,False,False,False,"Online Data Analyst Portugal Description Are you a detail-oriented individual with a passion for research and a good understanding of national and local geography? This freelance opportunity allows you to work at your own pace and from the comfort of your own home. A Day in the Life of an Online Data Analyst: In this role, you will be working on a project aimed at enhancing the content and quality of digital maps that are used by millions of people worldwide Completing research and evaluation t…",https://www.adzuna.de/details/5849585790?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5849325391,5849325391,Data Analyst for Procurement (m/w/d) AIRBUS,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,FERCHAU GmbH,True,Unknown,de,Germany,EUR,"Altenwerder, Hamburg",Altenwerder,Hamburg,Deutschland | Hamburg | Altenwerder,"[""Deutschland"", ""Hamburg"", ""Altenwerder""]",53.51215,9.91213,Not specified,Not specified,Not specified,2026-08-20 07:46:16+00:00,2026-08-20,2026,8,2026-08,2026-09-03,14,,,,False,False,False,"Die besten Köpfe für die unterschiedlichsten Aufgaben zu finden sowie Menschen und Technologien zu verbinden, und zwar täglich aufs Neue - dafür schätzen unsere Kunden FERCHAU. Unterstütze uns: als ambitionierte:r Kolleg:in, der:die wie wir Technologien auf die nächste Stufe bringen möchte. Wir realisieren spannende Projekte für namhafte Kunden in der Luft- und Raumfahrtindustrie und überzeugen täglich mit fundierter Expertise und fachlichem Know-how. Das ist zukünftig dein Job *Analyse und Aus…",https://www.adzuna.de/details/5849325391?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5849315005,5849315005,Data Analyst | Mitarbeiter *in Datenmanagement,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Johannesstift Diakonie Services,True,Stellen aus Gesundheitswesen & Pflege,de,Germany,EUR,"Charlottenburg, Berlin",Charlottenburg,Berlin,Deutschland | Berlin | Charlottenburg,"[""Deutschland"", ""Berlin"", ""Charlottenburg""]",52.51115,13.30147,Not specified,Not specified,Full-time,2026-08-20 07:40:09+00:00,2026-08-20,2026,8,2026-08,2026-09-03,14,,,,False,False,False,Vollzeit | Außertarifliche Vergütung | FlexWork | Mobiles Arbeiten | Standort Berlin Siemensdamm | SAP S/4HANA | Datenmanagement | Katalogmanagement | Key-User *in | Datenanalyse | Kliniken | Power BI | Johannesstift Diakonie Services | Stammdatenpflege ERP-System | Systemschulungen Arbeitsfeld: Einkauf/Logistik Stelle für: Fachkräfte Eintrittsdatum: nächstmöglich Einrichtung: Johannesstift Diakonie Services Unser Angebot an Sie Weitere Vorteile: Attraktive außertarifliche Vergütung Unbefristet…,https://www.adzuna.de/details/5849315005?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5849251398,5849251398,Analyst Aufsichtsrechtliches Meldewesen / Data Analyst Banking (w/m/d),Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,TAS ToolBox GmbH,True,Stellen aus Buchhaltung & Finanzwesen,de,Germany,EUR,"Friedrichstadt, Düsseldorf",Friedrichstadt,Nordrhein-Westfalen,Deutschland | Nordrhein-Westfalen | Düsseldorf | Friedrichstadt,"[""Deutschland"", ""Nordrhein-Westfalen"", ""D\u00fcsseldorf"", ""Friedrichstadt""]",51.21393,6.78075,Not specified,Permanent,Full-time,2026-08-20 05:30:21+00:00,2026-08-20,2026,8,2026-08,2026-09-03,14,,,,False,False,False,"Analyst Aufsichtsrechtliches Meldewesen / Data Analyst Banking (w/m/d) 39 Stunden pro Woche • befristet • Frühester Beginn ab sofort Zahlen verstehen. Daten hinterfragen. Qualität sichern. Für eine renommierte Bank am zentral gelegenen Standort Düsseldorf suchen wir einen analytisch starken Mitarbeiter (w/m/d), der komplexe Daten durchdringt, Zusammenhänge erkennt und verlässliche Ergebnisse liefert. Die Position ist im aufsichtsrechtlichen Meldewesen angesiedelt. Banken sind verpflichtet, rege…",https://www.adzuna.de/details/5849251398?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5849183765,5849183765,Werkstudent Data & Reporting Analyst (w/m/d),Data Analyst,,Data Analyst,Data Analyst,data analyst,1,1,Single search family,False,FIO Systems AG,True,Unknown,de,Germany,EUR,Deutschland,,,Deutschland,"[""Deutschland""]",,,Not specified,Not specified,Not specified,2026-08-20 04:48:19+00:00,2026-08-20,2026,8,2026-08,2026-09-03,14,,,,False,False,False,Seit mehr als 25 Jahren entwickelt FIO passgenaue Software-Lösungen für die Finanz- und Immobilienwirtschaft. Als Teil der Hypoport SE arbeiten wir global in einem starken Netzwerk kompetenter Partnerunternehmen und beschäftigen mittlerweile mehr als 100 Expertinnen und Experten an zwei Standorten . Neben einer webbasierten Software zur Immobilienvermarktung bieten wir ebenfalls Lösungen zur Abbildung des Zahlungsverkehrs mittels virtueller Konten und das Management von Immobilienschäden. Zu un…,https://www.adzuna.de/land/ad/5849183765?se=3LUvk42n8RGI5I6_9cGalA&utm_medium=api&utm_source=aa0fc1e4&v=656990262F8C7DD0114B16990E49295226DE3665,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5849082736,5849082736,E-Commerce Consultant / CRO & Datenanalyst:in (m/w/d),Data Analyst,Data Analyst,Data Analyst,Data Analyst,datenanalyst,1,1,Title rule,False,tante-e,True,Unknown,de,Germany,EUR,Deutschland,,,Deutschland,"[""Deutschland""]",,,Not specified,Contract,Full-time,2026-08-20 02:41:48+00:00,2026-08-20,2026,8,2026-08,2026-09-03,14,,,,False,False,False,"⭐ Deine Aufgaben Du bist unser Datenprofi für die Shop-Performance unserer Kund:innen. Mit strukturierten Audits deckst du auf, wo Nutzer:innen im Kaufprozess hängen bleiben oder abspringen, leitest daraus konkrete Optimierungsmaßnahmen ab und testest sie im laufenden Betrieb mit A/B-Tests. Diese Rolle gibt es bei tante-e seit letztem Jahr und ist für unser Wachstum zentral. Dabei fängst du nicht bei null an, sondern übernimmst und entwickelst eine bestehende Audit-Struktur eigenständig weiter.…",https://www.adzuna.de/details/5849082736?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5848586738,5848586738,Senior Data Analyst (m/f/d) - Berlin,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Freenow,True,IT-Stellen,de,Germany,EUR,"Berlin, Deutschland",Berlin,Berlin,Deutschland | Berlin,"[""Deutschland"", ""Berlin""]",52.507706,13.420806,Not specified,Not specified,Not specified,2026-08-19 18:25:56+00:00,2026-08-19,2026,8,2026-08,2026-09-03,15,,,,False,False,False,"Location : Come and join us in Hamburg, Berlin or Barcelona! Freenow by Lyft empowers smarter mobility decisions helping people to move freely and cities to thrive. We are looking for a Senior Data Analyst (m/f/d) to collaborate with our operational squads. In this role you will be able to become an expert in our business and data analysis systems and environment to allow you to champion data-driven decisions as part of the Data Operations team. Be ready to work in a multinational, diverse, hig…",https://www.adzuna.de/details/5848586738?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5848533692,5848533692,Air and Missile Defense Data Visualization Analyst,Data Analyst,,Data Analyst,Data Analyst,data analyst,1,1,Single search family,False,Booz Allen Hamilton,True,Unknown,de,Germany,EUR,Deutschland,,,Deutschland,"[""Deutschland""]",,,Not specified,Not specified,Full-time,2026-08-19 18:10:09+00:00,2026-08-19,2026,8,2026-08,2026-09-03,15,99.0,225.0,162.0,True,False,False,"Air and Missile Defense Data Visualization Analyst The Opportunity: As a client-facing Data Visualization Analyst on our team, you’ll work closely with our Integrated Air and Missile defense customers across the joint force, planners, analysts, and mission partners to understand their questions and needs, then dig into data-rich environments to find the pieces of their information puzzle. Not only will you provide a deeper understanding of their data, but you’ll also advise the client on what t…",https://www.adzuna.de/details/5848533692?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5848496731,5848496731,Junior (Data) Analyst · Portfolio Management Real Estate (m/w/d),Data Analyst,,Data Analyst,Data Analyst,data analyst,1,1,Single search family,False,ec Advisors,True,Unknown,de,Germany,EUR,"Altstadt-Lehel, München",Altstadt-Lehel,Bayern,Deutschland | Bayern | München (Kreis) | München | Altstadt-Lehel,"[""Deutschland"", ""Bayern"", ""M\u00fcnchen (Kreis)"", ""M\u00fcnchen"", ""Altstadt-Lehel""]",48.14093,11.56907,Not specified,Not specified,Full-time,2026-08-19 17:49:51+00:00,2026-08-19,2026,8,2026-08,2026-09-03,15,,,,False,False,False,"ec Advisors ist ein hoch spezialisierter Asset Manager für Immobilien in Deutschland. Der Fokus liegt dabei insbesondere auf der Realisierung von maßgeschneiderten Büroflächen für die Öffentliche Hand und für international tätige Unternehmen. Als Asset-Management-Unternehmen begleiten wir den Ankauf, die strategische Neuausrichtung sowie die stetige und langfristige Weiterentwicklung von Immobilien.",https://www.adzuna.de/details/5848496731?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5848232080,5848232080,Praktikum als IT-Administrator & Data Analyst (m/w/d),Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Pflegia,True,Unknown,de,Germany,EUR,"Wedding, Berlin",Wedding,Berlin,Deutschland | Berlin | Wedding,"[""Deutschland"", ""Berlin"", ""Wedding""]",52.53261,13.3777,Not specified,Contract,Not specified,2026-08-19 16:40:50+00:00,2026-08-19,2026,8,2026-08,2026-09-03,15,,,,False,False,False,"Aufgaben Unterstützung bei der Verwaltung und Wartung unserer IT-Infrastruktur, um einen reibungslosen Betrieb sicherzustellen. Behebung technischer Probleme und Unterstützung des Teams bei IT-bezogenen Anfragen. Analyse von Daten zur Verbesserung unserer Plattform und zur Unterstützung smarter Geschäftsentwicklungsentscheidungen. Erstellung von Berichten und Dashboards, um datengetriebene Einblicke für das Management bereitzustellen. Qualifikation Du bist immatrikulierter Student in einem rele…",https://www.adzuna.de/details/5848232080?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5848128975,5848128975,(Junior) Business Data Analyst (w/m/d) in der Vertriebssteuerung,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,MONTANA Group,True,Unknown,de,Germany,EUR,"Grünwald, München (Kreis)",Grünwald,Bayern,Deutschland | Bayern | München (Kreis) | Grünwald,"[""Deutschland"", ""Bayern"", ""M\u00fcnchen (Kreis)"", ""Gr\u00fcnwald""]",48.03972,11.52226,Not specified,Not specified,Not specified,2026-08-19 14:01:44+00:00,2026-08-19,2026,8,2026-08,2026-09-03,15,,,,False,False,False,"Spannender Aufgabenbereich: Du möchtest mit Deinen Analysen echten Einfluss auf das Geschäft nehmen? Dann werde Teil unseres Vertriebscontrolling-Teams im Privatkundenvertrieb und unterstütze uns dabei, datenbasierte Entscheidungen für die Weiterentwicklung unserer Vertriebs- und Tarifstrategie zu treffen. Als (Junior) Business Data Analyst (w/m/d) analysierst du komplexe Datenbestände, entwickelst aussagekräftige Dashboards und bereitest Ergebnisse so auf, dass daraus konkrete Handlungsimpulse…",https://www.adzuna.de/details/5848128975?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5848115620,5848115620,BI / Data Analyst (w/m/d),Data Analyst,Data Analyst,BI Analyst,BI Analyst | Data Analyst,BI analyst | data analyst,2,2,Title rule,False,comrce GmbH,True,Unknown,de,Germany,EUR,"Bad Arolsen, Waldeck-Frankenberg (Kreis)",Bad Arolsen,Hessen,Deutschland | Hessen | Waldeck-Frankenberg (Kreis) | Bad Arolsen,"[""Deutschland"", ""Hessen"", ""Waldeck-Frankenberg (Kreis)"", ""Bad Arolsen""]",51.33667,8.96685,Remote,Not specified,Full-time,2026-08-19 13:35:30+00:00,2026-08-19,2026,8,2026-08,2026-09-03,15,60000.0,70000.0,65000.0,True,False,False,"DAS WICHTIGSTE IM ÜBERBLICK Wir suchen: Eine analytisch starke Person, die unsere Datenlandschaft weiterentwickelt, aussagekräftige Analysen erstellt und mit klaren Handlungsempfehlungen datenbasierte Entscheidungen in der comrce group unterstützt. Wir bieten: 30 Urlaubstage, 100 Remote, flexible Arbeitszeiten und einen unbefristeten Arbeitsvertrag. Wir zahlen: zwischen 60.000 und 70.000 € Bruttojahresgehalt, je nach Berufserfahrung und Vorkenntnissen in den genannten Aufgabenbereichen. DAS IST…",https://www.adzuna.de/details/5848115620?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
